@relation spambase-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N14-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute class {0,1}

@data
1.662769,-0.554256,-4.901704,-2.37291,-23.781058,23.86766,-0.467654,0.077942,0.467654,304.373288,-4.044339,307.750787,307.906672,312.739094,1
6.948988,-2.428335,0.041569,-2.256862,-226.512408,210.045801,2.223953,-0.372391,-8.424695,3840.316907,-0.206114,3855.4966,3855.938273,3851.18899,1
6.512511,1.091192,-0.095263,-1.169134,-58.22462,41.590004,-0.632199,3.448513,-9.119248,213.745462,-2.165064,218.654094,222.040253,215.777158,1
6.876242,0,1.458387,-0.48151,-517.107233,486.541732,8.334628,1.957217,-7.34736,686.700988,-1.957217,714.297753,703.053279,711.335946,1
0.242487,-0.277128,-0.375855,0.66684,-18.974617,14.731092,0.628734,1.804797,-0.386247,505.471315,-0.966484,507.923899,508.815905,509.427319,1
7.208795,-1.475707,0.61661,-5.061052,-62.695043,51.357038,-0.820992,0.576773,-8.774569,498.647035,0,508.360376,505.405497,501.562077,1
4.537973,-2.268987,2.268987,-6.841601,-41.396014,33.238055,-9.110587,-1.905256,-11.379574,87.641771,0,93.530744,91.261757,95.435999,1
4.537973,-2.268987,2.268987,-6.841601,-41.396014,33.238055,-9.110587,-1.905256,-11.379574,87.641771,0,93.530744,91.261757,95.435999,1
8.054036,0,4.018358,-8.054036,-10.998523,-0.145492,-8.054036,0.606218,-16.108073,54.067698,0,57.157677,65.211713,56.551459,1
11.812587,0,6.297737,1.881007,-69.430989,55.512228,1.101584,0.727461,-8.497441,619.997979,-0.727461,629.461904,629.087782,630.968789,1
3.602666,1.801333,1.801333,-1.801333,-14.133535,-8.154495,14.410663,5.403999,-10.807997,32.167648,-5.403999,31.03835,41.846348,27.435685,1
4.3665,0.258076,-1.217632,-0.112583,-2028.278261,2003.922163,-0.732657,-17.578584,-3.2857,15848.410382,-14.952795,15857.914144,15886.65926,15870.433408,1
7.014806,-1.299038,-0.1351,-1.451459,-34.840202,21.21589,-0.1351,-2.748765,-7.330039,424.851278,-2.182384,434.329061,431.866084,427.447623,1
6.495191,0,-0.315233,-2.480297,-38.53813,28.067883,-2.480297,-1.84983,4.64536,128.329376,0,139.43009,135.415196,134.78473,1
7.300594,0.597558,0.798475,-0.907595,-129.053374,120.226843,-0.483242,0.282324,-0.815796,768.183586,-0.190526,775.828858,776.485305,775.399309,1
6.088159,-1.550185,1.939897,-2.346929,-578.279803,554.543779,1.299038,0.892006,-7.15337,863.030688,0,882.713713,881.466637,880.271522,1
3.39482,0,4.801245,-0.290985,-22.191035,17.479857,1.406425,1.69741,-3.103835,84.773495,0,91.764052,92.055036,91.764052,1
7.042519,-2.31402,-0.519615,-2.514938,-1279.332564,1261.334824,2.338269,-0.989001,-8.469728,4027.296988,-0.221703,4044.106541,4046.060294,4039.490625,1
5.696715,2.080193,0.590629,-3.535116,-651.060578,624.541148,-2.596344,0.025981,-5.215205,1552.234489,0.824456,1579.074348,1579.160951,1575.85793,1
0,-3.568025,1.489564,1.489564,-43.649412,34.971838,1.489564,4.158654,-3.273576,132.865617,-1.784012,138.564065,138.858513,137.973435,1
4.537973,-2.268987,2.268987,-6.841601,-41.396014,33.238055,-9.110587,-1.905256,-11.379574,87.641771,0,93.530744,91.261757,95.435999,1
13.232868,-0.935307,2.823243,-9.439677,-56.657114,37.703282,-0.034641,0.296181,-12.28024,116.4579,0,122.178864,127.877311,120.012068,1
9.023985,0,-1.125833,-7.898152,-143.905709,120.464134,-4.520653,-1.344071,-2.251666,428.156031,-1.125833,438.035649,431.280651,431.498889,1
4.070319,2.04382,0,0,-27.983013,9.308041,6.096819,0.581969,0,189.465574,0,210.184365,216.298505,209.602396,1
5.611845,0.571577,0.914523,-6.948988,-17.973491,10.229492,-3.571489,0.310037,-9.955828,238.234928,-1.125833,241.863575,242.109526,241.588179,1
0.756906,-0.756906,-1.034034,0.983805,-218.822103,202.70537,0.282324,-13.300418,0.150688,1604.928671,-13.981114,1609.762824,1637.387303,1621.873324,1
5.525242,0,0.415692,-1.281718,-77.093581,65.700151,1.69741,0.433013,-5.992896,298.14137,-0.848705,305.221993,304.840942,303.108891,1
6.14878,0.554256,0.914523,-6.914347,-18.526015,10.246813,-4.143066,0.290985,-9.34961,238.23666,-1.108513,242.417831,242.109526,241.57259,1
6.14878,0.554256,0.914523,-6.914347,-18.526015,10.246813,-4.143066,0.290985,-9.34961,238.23666,-1.108513,242.417831,242.109526,241.57259,1
5.403999,2.701999,0,-4.052999,-37.341283,25.449023,1.351,3.289164,-9.456997,189.233479,-2.701999,197.072741,197.072741,197.836575,1
3.235471,-1.84983,-1.616003,0.926647,-187.754308,167.354213,-0.230363,-11.828175,-0.462458,1022.408807,-13.215548,1033.75374,1060.415198,1041.653624,1
5.421319,2.71932,0,-4.08764,-38.713068,25.539089,2.701999,3.309949,-9.526279,192.818824,-2.71932,201.905163,199.185843,201.297213,1
12.418804,-1.299038,0,-7.205331,-20.607941,1.286914,1.264397,2.213561,-20.316956,157.48672,-3.256256,162.327802,170.295235,158.867164,1
5.819691,0,1.404693,-1.920844,-77.7431,64.248693,3.067462,1.790941,-8.887153,254.94229,-1.662769,262.301774,262.55985,258.848065,1
4.193295,-1.941629,0.744782,1.196847,-124.707658,109.373812,1.489564,-13.941277,-1.506884,841.596559,-16.627688,843.423873,875.951787,856.168303,1
5.421319,2.71932,0,-4.08764,-38.713068,25.539089,2.701999,3.309949,-9.526279,192.818824,-2.71932,201.905163,199.185843,201.297213,1
7.014806,4.208883,2.596344,1.193383,-75.671568,59.071593,5.402266,4.208883,-9.61115,189.926299,-4.208883,198.527664,195.931319,197.124702,1
7.200135,-2.315752,-0.417424,-2.369446,-210.778459,193.487396,2.301896,-0.587165,-8.58924,3844.117026,-0.249415,3860.441605,3862.719252,3855.837814,1
9.838049,0.017321,0.493634,-1.758032,-101.555335,84.316233,-1.01325,3.374035,-11.111106,223.394717,-2.251666,231.350026,239.170236,233.224105,1
10.669433,0,0,-8.53901,-75.274928,53.111606,-6.408588,2.130422,-14.947598,115.742563,0,125.10603,129.384195,122.975607,1
8.227241,0,5.473281,0,-36.373067,22.01783,2.73664,2.73664,-10.963882,73.546341,-2.73664,79.674337,79.691658,82.410977,1
1.558846,1.558846,-0.240755,-6.476138,-48.256668,40.356784,-6.476138,0,-5.994628,143.865872,0,152.247266,154.046867,150.68842,1
71.204609,0,-0.320429,-0.874686,-215.113782,194.188876,-0.320429,0.105655,67.575962,732.950208,0,752.264307,753.173633,751.050139,1
4.08764,0,3.959468,1.517277,-18.924387,11.284311,0.685892,2.587684,-5.587596,175.319915,-3.959468,175.855118,180.884994,175.855118,1
1.576166,1.576166,-0.244219,-5.007359,-48.253203,40.322143,-5.007359,0,-4.518921,143.845088,0,152.264586,154.084972,150.68842,1
2.700267,1.075604,0.711873,-1.023642,-164.198417,152.500145,-0.691088,0.550792,-3.0155,2262.803137,-0.555988,2273.626722,2274.787196,2272.887136,1
2.509742,1.075604,0.711873,-1.023642,-164.198417,152.671618,-0.691088,0.550792,-2.824975,2259.319982,-0.555988,2270.16262,2271.132569,2269.423035,1
6.010216,0,1.226292,-3.25972,-21.543248,3.550704,1.226292,0,-8.743392,90.236383,0,96.752358,100.046719,92.266347,1
6.010216,0,1.228024,-3.257988,-21.54498,3.550704,1.228024,0,-8.745125,90.238115,0,96.752358,100.044987,92.266347,1
3.290897,2.632717,3.290897,3.290897,-2036.093274,1523.719736,1.974538,2.076729,-2.632717,1533.420953,-1.974538,2045.136312,2041.845415,2047.666838,1
3.290897,2.632717,3.290897,3.290897,-2036.093274,1523.719736,1.974538,2.076729,-2.632717,1533.420953,-1.974538,2045.136312,2041.845415,2047.666838,1
3.290897,2.632717,3.290897,3.290897,-2036.093274,1014.496799,1.974538,2.076729,-2.632717,1020.733914,-1.974538,2041.67221,2038.381313,2044.202736,1
0,0.363731,-0.35507,-0.35507,-25.625692,20.129894,0.00866,0,-0.00866,581.323016,-0.727461,586.801493,587.884025,587.165224,1
0,0.34641,-0.353338,-0.353338,-25.627424,21.151804,-0.006928,0,0.006928,474.942188,-0.69282,479.431664,480.477822,479.778074,1
6.80696,-1.125833,2.268987,-1.125833,-19.052559,10.444266,0,-0.9457,-7.932793,121.174274,-0.9457,122.975607,128.656734,122.975607,1
0,0.363731,-0.35507,-0.35507,-25.625692,20.129894,0.00866,0,-0.00866,581.323016,-0.727461,586.801493,587.884025,587.165224,1
0,0.34641,-0.353338,-0.353338,-25.627424,21.151804,-0.006928,0,0.006928,474.942188,-0.69282,479.431664,480.477822,479.778074,1
6.40166,-1.205507,0.956092,-6.152244,-245.868076,225.681024,-5.798906,-0.872954,-9.269936,482.814359,-0.519615,489.47063,487.475307,486.020385,1
5.594524,0.554256,0.916255,-6.912615,-18.524283,10.246813,-4.141333,0.841777,-9.905599,238.241857,-1.108513,241.863575,242.107794,241.576054,1
8.267079,-2.239542,0.025981,-1.267861,-1159.284122,1140.45673,0.753442,-2.734908,-3.992377,2413.521002,-1.610807,2429.500902,2429.059229,2429.112923,1
8.147567,-0.232095,3.949076,2.057676,-587.02666,561.406164,3.186973,0.232095,-3.169653,1054.282006,0.232095,1082.174952,1069.264246,1078.54111,1
5.352037,3.568025,1.784012,-1.784012,-117.935339,85.144154,5.352037,5.352037,-8.920062,222.235975,-5.352037,246.107099,238.97105,240.755062,1
5.403999,3.602666,1.801333,-1.801333,-117.987301,85.057551,5.403999,5.403999,-9.006664,222.235975,-5.403999,246.159061,238.953729,240.755062,1
5.352037,3.568025,1.784012,-1.784012,-117.935339,85.144154,5.352037,5.352037,-8.920062,222.235975,-5.352037,246.107099,238.97105,240.755062,1
4.018358,4.035678,0.5404,-0.256344,-40.169722,23.654618,9.443141,4.849742,-8.611757,235.868947,-4.849742,240.755062,241.808149,240.737742,1
8.435087,-2.095781,2.095781,0,-28.076544,14.642758,2.095781,-2.095781,-8.435087,95.823979,0,100.822678,102.970421,96.631115,1
5.663806,3.429461,1.92604,-2.629253,-22.882123,10.158478,1.943361,3.600934,-9.910795,171.746694,-4.555294,179.475105,170.742105,177.034645,1
2.424871,-1.056551,-0.074478,0.611414,-121.34748,103.897068,-2.360785,-17.493713,-2.194508,1520.070305,-17.644402,1515.146085,1553.159404,1531.733936,1
14.613313,-1.692214,0,-7.331771,-11.04702,-6.988825,2.563435,0.614878,-9.023985,70.684993,0,80.483205,81.782243,75.595357,1
4.468691,-2.234346,2.234346,-6.754998,-41.427191,32.721904,-8.989344,-1.874079,-11.223689,85.327751,0,91.798693,89.564347,93.672772,1
0.46419,-0.031177,0.079674,-0.356802,-848.001683,839.227114,0.200918,0.010392,-0.391443,5659.022216,-0.034641,5666.31415,5664.952758,5664.904261,1
3.446781,1.143154,2.303628,1.160474,-20.971671,13.345451,0,2.490689,-3.429461,224.416627,-1.143154,228.630707,227.470233,229.586799,1
3.498743,1.160474,2.338269,1.177795,-20.971671,13.29349,0,2.52533,-3.481422,224.416627,-1.160474,228.630707,227.452912,229.604119,1
1.853294,0.917987,1.273057,-0.580237,-26.457076,14.647954,3.126352,0.917987,-2.191044,201.492935,-0.917987,207.032033,207.629591,203.325444,1
2.547847,-1.127565,-0.081406,0.687624,-25.807557,17.129982,-2.904649,-16.605171,-2.274183,470.30722,-17.23737,455.998748,491.945731,472.108553,1
1.853294,0.917987,1.271325,-0.581969,-26.455344,14.647954,3.12462,0.917987,-2.189312,201.491202,-0.917987,207.032033,207.631323,203.325444,1
3.696196,-0.769031,-1.415086,-2.239542,-143.763681,133.471835,1.234952,-3.493546,-4.421926,764.960239,0,775.671241,774.176482,772.818554,1
7.82887,-2.494153,1.035766,-1.025374,-167.04764,153.646763,-1.458387,0.462458,-8.466264,933.279205,-0.398372,938.806179,945.668564,941.270887,1
8.209921,0,0.796743,-4.520653,-63.774111,50.846084,-0.848705,-0.831384,-10.271061,414.871202,-0.398372,420.386052,424.958666,421.598487,1
7.82887,-2.494153,1.035766,-1.025374,-167.04764,153.646763,-1.458387,0.462458,-8.466264,933.279205,-0.398372,938.806179,945.668564,941.270887,1
5.786782,-0.330822,0.905863,-4.253917,-851.223298,822.680832,-6.108943,0.159349,-4.404605,1060.267974,-0.484974,1079.155988,1077.262856,1077.661228,1
17.597636,-2.009179,0,-8.902741,-10.790677,-10.305702,3.117691,0.6755,-10.91192,68.51993,0,79.605055,81.163901,73.802685,1
14.611581,-1.690482,0,-7.333503,-11.04702,-7.084088,2.563435,0.613146,-9.023985,68.859412,0,78.749422,80.04846,73.865039,1
3.422532,1.652376,-0.883346,-2.201437,-102.514891,86.926434,1.351,-7.853118,0.623538,1787.703332,-4.094568,1802.122655,1800.749139,1796.806991,1
3.273576,-0.467654,-0.39664,-0.39664,-112.730527,103.431146,2.409283,-0.997661,-1.006322,995.24159,0,1004.866597,1000.586699,1000.720067,1
6.476138,-2.059408,-0.381051,-0.538668,-99.81982,82.199667,-3.342858,-10.496228,-5.542563,1485.472591,-13.735163,1497.165666,1515.767891,1504.840383,1
4.451371,1.125833,0.928379,-5.757337,-37.358604,27.070222,-1.305966,2.776477,-9.865761,189.541784,-2.234346,195.721741,197.027708,197.396634,1
13.232868,-0.935307,2.823243,-9.439677,-56.657114,37.703282,-0.034641,0.296181,-12.28024,116.4579,0,122.178864,127.877311,120.012068,1
7.331771,-2.828439,-0.12644,-7.979558,-46.765372,34.732815,-8.232437,0.252879,-14.284223,173.068249,0.12644,176.72634,185.733004,178.148354,1
6.512511,-2.961807,0.824456,-3.072658,-57.968276,52.519245,1.829046,-0.429549,-5.119942,405.414204,0.311769,409.456811,413.949751,412.900128,1
9.424088,-1.075604,1.853294,1.99359,-115.264517,90.385339,-1.853294,-10.896332,-8.348485,554.64597,-14.878316,563.074129,594.718697,574.748152,1
4.537973,-2.268987,2.268987,-6.841601,-41.40121,32.687263,-9.110587,-1.90006,-11.379574,85.353732,0,91.798693,89.529706,93.698753,1
8.362341,-2.542651,0,1.087728,-60.621778,44.132655,1.454923,-19.28119,-5.819691,458.182864,-21.82384,453.568681,501.581129,471.762143,1
5.906293,-7.101408,0,-2.37291,-66.164341,51.318933,-0.017321,0.34641,-8.279203,227.174052,0,232.545141,240.841665,239.30014,1
4.932881,-0.931843,2.667358,-1.094656,-578.383726,556.982506,4.001037,0.914523,-6.027537,946.714723,0,967.27763,963.969413,962.763905,1
6.280416,-1.101584,0.860829,-5.589328,-246.846685,225.703541,-3.88499,-0.786351,-8.914866,475.051307,-0.467654,480.533248,479.239406,476.009131,1
8.308648,-0.168009,-0.252879,-1.695678,-107.23473,92.314844,-0.252879,2.083657,-7.350824,543.425745,-0.453797,554.320344,555.12748,553.225688,1
7.586383,0,-0.642591,-6.323717,-51.630703,35.548611,-4.435782,1.887935,-8.849048,160.271857,0,168.164813,170.72998,166.276878,1
6.659735,-0.909327,1.383909,-1.014982,-1158.650192,1138.528957,1.193383,-1.622932,-3.46237,2323.314064,-1.385641,2340.892647,2340.9117,2340.047406,1
9.597294,0.275396,1.402961,-0.275396,-147.553408,117.103955,0,-0.292717,-8.469728,302.847352,-4.226204,325.661925,335.569256,327.632999,1
3.221615,-2.147743,-0.173205,-5.542563,-269.716684,240.748134,-4.468691,2.495885,-8.417767,446.514038,0,469.385769,472.780588,471.18537,1
2.875204,0,0.493634,-0.216506,-17.349953,7.695502,2.676018,-1.347536,0.961288,110.411311,-0.710141,116.168648,112.089668,109.58339,1
6.408588,3.568025,3.109031,-1.169134,-396.682936,355.3614,7.387197,2.857884,-7.387197,742.777864,-3.568025,776.461057,771.221603,770.052469,1
6.408588,3.568025,3.109031,-1.169134,-396.682936,355.3614,7.387197,2.857884,-7.387197,742.777864,-3.568025,776.461057,771.221603,770.052469,1
6.408588,3.568025,3.109031,-1.169134,-396.682936,355.3614,7.387197,2.857884,-7.387197,742.777864,-3.568025,776.461057,771.221603,770.052469,1
6.737678,0,0,-6.737678,-75.482774,51.838549,-6.737678,2.234346,-13.475355,124.394157,0,139.066359,141.335346,136.832014,1
5.596256,-4.03741,1.137957,-8.074821,-1221.128728,1098.939472,-5.097426,0.420888,-12.8293,1206.870486,-0.779423,1329.402688,1329.044154,1330.40035,1
5.596256,-4.054731,1.136225,-7.331771,-1224.733126,1111.602495,-4.354376,0.562917,-12.082786,1226.317953,-0.779423,1339.777673,1339.438191,1340.650626,1
5.665538,-4.903436,1.151814,-7.437426,-1224.715806,1111.567854,-3.663287,0.564649,-13.051003,1226.314488,-0.779423,1339.777673,1339.439923,1340.666215,1
8.0575,0.48151,2.130422,-4.776996,-132.574633,112.714938,3.568025,-1.673161,-4.278165,512.638542,-0.710141,533.682959,516.587617,520.872711,1
7.672985,-1.887935,0.957824,-0.06755,-94.71893,78.077386,-0.081406,2.464708,-8.821335,1298.657054,0.654715,1309.430411,1315.369613,1310.066073,1
4.537973,-2.268987,2.268987,-6.841601,-41.399478,32.687263,-9.110587,-1.901792,-11.379574,85.355464,0,91.798693,89.529706,93.700485,1
4.537973,-2.268987,2.268987,-6.841601,-41.399478,32.687263,-9.110587,-1.901792,-11.379574,85.355464,0,91.798693,89.529706,93.700485,1
5.715768,-2.078461,0.876418,-2.241274,-53.255366,45.670716,-0.682428,-0.713605,-5.552955,344.388858,0.081406,347.622597,350.383486,349.976454,1
9.786087,0,0.687624,-0.940504,-156.244839,135.952132,-0.940504,3.639039,-10.473711,366.117436,-2.442192,378.505063,385.975398,381.378535,1
6.367019,1.132761,2.556507,-2.958343,-679.038395,648.202694,-1.219364,0.923183,-4.427122,1240.170895,0,1278.644939,1273.594279,1278.2483,1
5.092229,0,0,-2.546115,-119.743601,90.579329,12.730573,-9.744518,-7.638344,181.626312,0,208.244469,170.052748,184.889496,1
5.092229,0,0,-2.546115,-119.743601,90.993289,12.730573,-9.744518,-7.638344,185.504374,0,211.70857,173.51685,188.353597,1
8.036716,0.883346,1.610807,-3.723909,-30.189646,17.436555,1.610807,0.883346,-7.880831,159.585965,-0.883346,162.812776,166.571326,162.795455,1
7.880831,0.866025,1.577898,-3.652895,-30.174057,17.576852,1.577898,0.866025,-7.726679,161.286839,-0.866025,164.544827,168.232363,164.527506,1
7.165494,1.16567,2.622325,-3.046677,-679.007218,647.544515,-1.240148,0.931843,-5.203081,1240.12413,0,1278.750595,1274.205693,1278.343563,1
7.672985,-1.887935,0.957824,-0.069282,-94.715466,78.075654,-0.081406,2.461244,-8.821335,1298.660519,0.652983,1309.430411,1315.371345,1310.069537,1
6.367019,1.132761,2.556507,-2.958343,-679.038395,648.202694,-1.219364,0.923183,-4.427122,1240.170895,0,1278.644939,1273.594279,1278.2483,1
4.737159,0.736122,-0.173205,-2.208365,-84.524079,72.605838,-0.952628,1.948557,-5.300075,734.05006,-2.598076,740.408419,744.236251,739.715599,1
3.135012,1.03923,0.268468,-0.410496,-31.445382,23.396542,2.087121,0.519615,-4.44271,357.867678,-1.198579,360.526376,362.513038,359.487145,1
8.509566,-0.576773,1.243612,-3.115959,-126.5419,114.020905,-3.398284,0.42262,-10.510084,1777.489428,-0.866025,1785.333887,1790.273695,1784.57698,1
1.576166,0,-0.247683,-0.247683,-30.929231,24.605514,-0.247683,-1.576166,-1.328483,124.660893,0,129.903811,131.72766,128.327644,1
2.596344,1.075604,0.711873,-1.023642,-164.198417,152.616193,-0.691088,0.550792,-2.911577,2259.351159,-0.555988,2270.16262,2271.219171,2269.423035,1
4.122281,-2.06114,0,-8.244562,-75.136364,47.81153,-4.122281,4.122281,-14.427983,147.525695,0,168.667108,164.544827,164.544827,1
6.183421,2.320948,0.644323,-3.21815,-138.855049,115.631712,-1.676625,5.431711,-8.403911,549.520832,-2.320948,564.440717,564.627779,562.126697,1
5.352037,-1.351,-0.46419,-5.816227,-53.130659,38.704407,-3.148868,3.365375,-8.906205,182.791982,-1.333679,187.442538,191.942406,188.095522,1
6.015412,-3.105567,-0.969948,-0.046765,-139.62408,106.451843,-4.139601,-16.260493,-4.364768,2783.570193,-18.503499,2793.751187,2834.142612,2805.930969,1
6.659735,-0.909327,1.385641,-1.01325,-1158.651924,1138.528957,1.195115,-1.622932,-3.464102,2323.315796,-1.385641,2340.892647,2340.909968,2340.047406,1
5.542563,-1.385641,-0.474582,-6.017145,-52.526173,38.425547,-3.245863,2.771281,-9.224903,179.979131,-1.385641,183.943796,188.5753,185.329436,1
8.487049,2.823243,2.823243,-2.840563,-25.350296,12.93842,-0.017321,0.460726,-8.504369,55.605759,0,68.000315,68.017635,67.539589,1
6.044857,1.212436,1.195115,-2.407551,-97.531781,78.513863,1.195115,2.407551,-10.859959,306.399788,-2.407551,315.770183,324.20527,318.160413,1
8.140639,-1.801333,-2.71932,-1.801333,-84.574309,65.043704,-0.900666,-3.136744,-6.339306,460.611199,0,474.720485,474.755126,468.850565,1
5.611845,0.571577,0.916255,-6.947256,-18.541604,10.229492,-4.141333,0.876418,-9.95756,238.241857,-1.125833,241.863575,242.107794,241.593375,1
5.611845,0.571577,0.916255,-6.947256,-18.541604,10.229492,-4.141333,0.876418,-9.95756,238.241857,-1.125833,241.863575,242.107794,241.593375,1
8.249758,-2.222221,0.025981,-1.267861,-1159.266802,1140.363199,0.753442,-2.717588,-3.992377,2434.19476,-1.610807,2450.285512,2449.843839,2449.914853,1
8.694895,1.818653,-1.129297,-3.415604,-22.525321,8.490513,1.295574,2.333072,-11.670558,795.743978,-2.615397,799.653217,806.879333,800.437836,1
9.458729,-3.361911,-0.467654,-1.314627,-104.808126,86.616397,-1.402961,-0.758638,-9.838049,637.474372,-0.935307,644.134107,656.778078,648.077987,1
6.228455,-3.180045,-0.114315,-3.810512,-214.680769,191.918158,2.171992,-1.943361,-7.524029,750.099243,0,766.425554,772.671329,765.223511,1
5.958255,1.991858,-1.118905,-3.093443,-60.767271,27.381991,6.848529,5.940934,-10.780284,174.751802,-3.966396,196.501164,189.652635,190.525589,1
0,0,-6.183421,-6.183421,-18.370131,11.932098,-6.183421,1.049623,-6.183421,35.875968,0,48.497423,48.497423,47.4478,1
7.482459,4.676537,-0.088335,-2.894257,-31.885323,20.039828,3.652895,2.805922,-8.329432,139.359076,-3.74123,144.834089,145.857731,143.898781,1
