@relation 'spambase-weka.filters.unsupervised.attribute.Remove-R1-6,8-20,22-51,54-55,57_clustered'

@attribute Instance_number numeric
@attribute word_freq_remove numeric
@attribute word_freq_your numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9}

@data
2920,0,0,0,0,11,0,cluster4
2921,0,0,0.024,0,8,0,cluster4
2922,0,0,0,0,6,0,cluster4
2923,0,0,0,0,6,0,cluster4
2924,0,0,0,0,6,0,cluster4
2925,0,0,0,0,3,0,cluster4
2926,0,0.57,0,0,9,0,cluster1
2927,0,0,0,0,1,0,cluster4
2928,0,0,0,0,4,0,cluster4
2929,0,0.13,0,0,23,0,cluster4
2930,0,0,0.375,0,7,0,cluster4
2931,0,0.3,0.042,0.042,13,0,cluster1
2932,0,0.86,0,0.124,18,0,cluster1
2933,0,0,0,0,7,0,cluster4
2934,0,0,0,0,1,0,cluster4
2935,0,0,0,0,1,0,cluster4
2936,0,2.35,0,0,12,0,cluster1
2937,0,0.18,0,0.025,87,0,cluster4
2938,0,0.22,0,0.03,81,0,cluster1
2939,0,0.19,0,0.019,37,0,cluster4
2940,0,0.15,0,0.014,45,0,cluster4
2941,0,0,0,0,11,0,cluster4
2942,0,0,0,0,7,0,cluster4
2943,0,0.63,0.07,0.053,29,0,cluster1
2944,0,0.88,0,0,9,0,cluster1
2945,0,0.37,0,0.054,4,0,cluster1
2946,0,0,0,0.043,24,0,cluster4
2947,0,0,0,0,2,0,cluster4
2948,0,0.72,0,0,87,0,cluster1
2949,0,0.29,0.344,0,17,0,cluster4
2950,0,0,0,0,2,0,cluster4
2951,0,0,0,0,8,0,cluster4
2952,0.21,0.42,0,0.069,37,0,cluster9
2953,0,0,0,0,8,0,cluster4
2954,0,0,0,0.009,27,0,cluster4
2955,0,0,0,0,7,0,cluster4
2956,0,0,0,0,28,0,cluster4
2957,0,0,0,0,39,0,cluster4
2958,0,0.74,0,0,60,0,cluster1
2959,0,0,0,0,11,0,cluster4
2960,0,0,0,0,4,0,cluster4
2961,0,0,0,0,8,0,cluster4
2962,0,0,0,0,3,0,cluster4
2963,0,0.64,0,0.097,55,0,cluster1
2964,0,0,0,0,11,0,cluster4
2965,0,0,0,0,10,0,cluster4
2966,0,0,0,0,16,0,cluster4
2967,0,0,0,0,6,0,cluster4
2968,0,0.72,0,0,87,0,cluster1
2969,0,0,0,0,11,0,cluster4
2970,0,0,0,0,14,0,cluster4
2971,0,2.87,0,0,27,0,cluster1
2972,0,0,0.15,0,10,0,cluster4
2973,0,0,0,0,18,0,cluster4
2974,0,2.63,0,0,11,0,cluster1
2975,0,0,0,0,3,0,cluster4
2976,0,0,0,0,7,0,cluster4
2977,0.62,0.31,0.247,0.049,90,0,cluster5
2978,0,0.76,0,0,10,0,cluster1
2979,0,2.32,0,0,12,0,cluster1
2980,0,4.02,0,0,29,0,cluster1
2981,0,0,0,0,4,0,cluster4
2982,0,0,0,0,5,0,cluster4
2983,0,1.96,0,0,11,0,cluster1
2984,0,0,0,0,7,0,cluster4
2985,0,0,0,0,10,0,cluster4
2986,0.05,0.46,0.029,0.021,25,0,cluster1
2987,0,0,0.436,0,13,0,cluster4
2988,0,1.21,0,0,13,0,cluster1
2989,0,0.04,0,0,185,0,cluster9
2990,0,0,0.103,0,4,0,cluster4
2991,0,1.53,0,0,31,0,cluster1
2992,0,0,0.05,0,11,0,cluster4
2993,0,3.79,0,0,5,0,cluster1
2994,0,0,0.128,0,6,0,cluster4
2995,0,0,0,0,12,0,cluster4
2996,0,0,0,0,9,0,cluster4
2997,0,0.42,0,0,12,0,cluster4
2998,0,1,0,0,6,0,cluster1
2999,0,0,0,0,16,0,cluster4
3000,0,0,0,0,5,0,cluster4
3001,0,0,0,0,6,0,cluster4
3002,0,0,0,0,3,0,cluster4
3003,0,0,0.105,0.079,13,0,cluster1
3004,0,0,0.195,0,22,0,cluster4
3005,0,8,0,0,29,0,cluster0
3006,0,0,0,0,2,0,cluster4
3007,0,0.1,0,0.013,35,0,cluster4
3008,0,0,0,0,19,0,cluster4
3009,0,0.23,0,0.021,60,0,cluster4
3010,0,0.17,0,0.016,47,0,cluster4
3011,0,0.05,0,0.005,66,0,cluster4
3012,0,0,0,0,9,0,cluster4
3013,0,0,0,0,5,0,cluster4
3014,0,0,0,0,7,0,cluster4
3015,0,0,0,0,9,0,cluster4
3016,0,0,0,0,6,0,cluster4
3017,0,0,0,0,17,0,cluster4
3018,0,0.8,0.301,0,17,0,cluster1
3019,0,0,0,0,11,0,cluster4
3020,0,0,0,0,11,0,cluster4
3021,0,0,0,0.069,6,0,cluster1
3022,0,1.19,0,0,12,0,cluster1
3023,0,0,0,0.125,21,0,cluster1
3024,0,2.24,0,0,5,0,cluster1
3025,0,1.49,0,0,11,0,cluster1
3026,0,0.76,0.487,0,22,0,cluster1
3027,0,2.4,0,0,12,0,cluster1
3028,0,1.12,0,0,11,0,cluster1
3029,0,0,0,0,1,0,cluster4
3030,0,0,0,0,9,0,cluster4
3031,0,0,0,0,18,0,cluster4
3032,0,6.52,0,0,3,0,cluster0
3033,0,2.04,0,0,3,0,cluster1
3034,0,0,0,0,26,0,cluster4
3035,0,2.32,0,0,3,0,cluster1
3036,0,1.61,0,0,3,0,cluster1
3037,0,0,0,0,1,0,cluster4
3038,0,0.79,0,0,8,0,cluster1
3039,0,0,0,0,7,0,cluster4
3040,0,7.14,0,0,1,0,cluster0
3041,0,2.81,0.06,0,43,0,cluster1
3042,0,0.12,0,0,55,0,cluster4
3043,0,0,0.09,0,7,0,cluster4
3044,0,0.48,0,0,143,0,cluster9
3045,0,0,0,0,3,0,cluster4
3046,0,0,0.111,0,7,0,cluster4
3047,0,0,0,0,3,0,cluster4
3048,0,0,0,0,5,0,cluster4
3049,0,0,0,0,1,0,cluster4
3050,0,0,0,0,28,0,cluster4
3051,0,0.61,0.327,0,2,0,cluster1
3052,0,0,0,0,8,0,cluster4
3053,0,0,0,0,7,0,cluster4
3054,0,0,0,0,28,0,cluster4
3055,0,1.36,0.42,0,7,0,cluster1
3056,0,0,0,0,28,0,cluster4
3057,0,0,0,0,24,0,cluster4
3058,0,0,0,0,7,0,cluster4
3059,0,0,0.367,0,13,0,cluster4
3060,0,0,0,0,3,0,cluster4
3061,0,0,0,0,16,0,cluster4
3062,0,0,0,0,80,0,cluster4
3063,0,0,0,0.331,14,0,cluster9
3064,0,1.4,0,0,200,0,cluster8
3065,0,1.07,0.244,0,22,0,cluster1
3066,0,2.81,0,0,2,0,cluster1
3067,0,0.59,0.312,0,22,0,cluster1
3068,0,0,0,0,7,0,cluster4
3069,0,0,0.126,0,49,0,cluster4
3070,0,0.81,0.068,0,21,0,cluster1
3071,0,1.1,0.177,0,22,0,cluster1
3072,0,0,0.666,0,3,0,cluster4
3073,0,1.28,0.209,0,22,0,cluster1
3074,0,0,0,0,4,0,cluster4
3075,0,0.37,0,0,34,0,cluster4
3076,0,0.37,0.32,0,17,0,cluster4
3077,0,0,0,0,12,0,cluster4
3078,0,0,0,0,5,0,cluster4
3079,0,0,0,0,5,0,cluster4
3080,0,0,0,0,5,0,cluster4
3081,0,0,0.216,0,25,0,cluster4
3082,0,0,0,0,5,0,cluster4
3083,0,0,0,0,5,0,cluster4
3084,0,0,0.596,0,14,0,cluster4
3085,0,0,0.314,0,10,0,cluster4
3086,0,0,0,0,1,0,cluster4
3087,0,0,0,0,11,0,cluster4
3088,0,0,0.085,0,22,0,cluster4
3089,0,0,0.487,0,22,0,cluster4
3090,0,0.78,0,0.008,27,0,cluster1
3091,0,0,0.833,0,8,0,cluster4
3092,0,0,0,0,10,0,cluster4
3093,0,0,0,0,5,0,cluster4
3094,0,1.33,0.227,0,22,0,cluster1
3095,0,3.27,0.263,0,22,0,cluster1
3096,0,0.81,0.406,0,17,0,cluster1
3097,0,0,0.1,0,22,0,cluster4
3098,0,0,0,0,2,0,cluster4
3099,0,0,0.098,0,6,0,cluster4
3100,0,0,0,0,5,0,cluster4
3101,0,0,0,0,5,0,cluster4
3102,0,0,0.185,0,22,0,cluster4
3103,0,0,0,0,5,0,cluster4
3104,0,0,0,0,5,0,cluster4
3105,0,1.75,0.042,0,7,0,cluster1
3106,0,0,0,0,5,0,cluster4
3107,0,0,0,0,5,0,cluster4
3108,0.68,2.73,0.048,0.048,15,0,cluster3
3109,0,0,0,0,13,0,cluster4
3110,0,0,0,0,7,0,cluster4
3111,0,0,0,0,8,0,cluster4
3112,0,0,0,0,9,0,cluster4
3113,0,0.36,0.107,0,51,0,cluster4
3114,0,2.94,0.484,0,15,0,cluster1
3115,0,0,0.013,0,51,0,cluster4
3116,0,0,0,0,35,0,cluster4
3117,0,0,0,0,5,0,cluster4
3118,0,0,0,0,14,0,cluster4
3119,0,0,0,0,5,0,cluster4
3120,0,0,0,0,5,0,cluster4
3121,0,0,0,0,5,0,cluster4
3122,0,0,0,0,5,0,cluster4
3123,0,0,0,0,5,0,cluster4
3124,0,0,0,0,5,0,cluster4
3125,0,0,0,0,5,0,cluster4
3126,0,0,0,0,5,0,cluster4
3127,0,0,0,0,5,0,cluster4
3128,0,0,0,0,5,0,cluster4
3129,0,0,0,0,5,0,cluster4
3130,0,0,0,0,5,0,cluster4
3131,0,0,0,0,5,0,cluster4
3132,0,0,0,0,5,0,cluster4
3133,0,0,0,0,5,0,cluster4
3134,0,0,0,0,5,0,cluster4
3135,0,0,0,0,5,0,cluster4
3136,0,0,0,0,5,0,cluster4
3137,0,0,0,0,5,0,cluster4
3138,0,0,0,0,5,0,cluster4
3139,0,0,0,0,5,0,cluster4
3140,0,0,0,0,5,0,cluster4
3141,0,0,0,0,5,0,cluster4
3142,0,0,0,0,5,0,cluster4
3143,0,0,0,0,5,0,cluster4
3144,0,0,0,0,5,0,cluster4
3145,0,0,0,0,1,0,cluster4
3146,0,0,0,0,4,0,cluster4
3147,0,0,0,0,4,0,cluster4
3148,0,0,0,0,5,0,cluster4
3149,0,0,0,0,1,0,cluster4
3150,0,0,0,0.158,235,0,cluster9
3151,0,0,0,0,1,0,cluster4
3152,0,0,0,0,53,0,cluster4
3153,0,0,0,0,3,0,cluster4
3154,0.14,0,0,0,80,0,cluster9
3155,0,0,0,0,16,0,cluster4
3156,0,0,0.01,0.021,55,0,cluster4
3157,0,2.04,0,0,11,0,cluster1
3158,0,0,0,0,1,0,cluster4
3159,0,0.38,0.02,0,11,0,cluster4
3160,0,0.97,0,0,11,0,cluster1
3161,0,0.44,0,0,7,0,cluster4
3162,0,0.86,0,0,11,0,cluster1
3163,0,0.32,0,0,11,0,cluster4
3164,0,0.66,0,0,57,0,cluster1
3165,0,0,0,0,1,0,cluster4
3166,0,0,0,0,14,0,cluster4
3167,0,0,0,0,1,0,cluster4
3168,0,0,0,0,1,0,cluster4
3169,0,0,0,0,14,0,cluster4
3170,0,0.91,0,0,28,0,cluster1
3171,0,0,0,0,5,0,cluster4
3172,0,0,0,0,5,0,cluster4
3173,0,0,0,0,2,0,cluster4
3174,0,0,0,0,5,0,cluster4
3175,0,0,0,0,1,0,cluster4
3176,0,0,0,0,45,0,cluster4
3177,0,0,0,0,3,0,cluster4
3178,0,0,0,0,2,0,cluster4
3179,0,0.7,0.019,0,28,0,cluster1
3180,0,0,0,0,15,0,cluster4
3181,0,0,0,0,20,0,cluster4
3182,0,0,0,0,1,0,cluster4
3183,0,0,0.289,0,2,0,cluster4
3184,0,0,0,0,15,0,cluster4
3185,0,0.01,0.002,0.09,82,0,cluster1
3186,0,0,0,0,5,0,cluster4
3187,0,1.13,0.136,0,10,0,cluster1
3188,0,0,0,0,8,0,cluster4
3189,0,0,0,0,4,0,cluster4
3190,0,0,0.476,0,9,0,cluster4
3191,0,0,0,0,1,0,cluster4
3192,0,0,0,0,20,0,cluster4
3193,0,0.39,0,0.03,42,0,cluster1
3194,1.78,0,0.586,0,4,0,cluster6
3195,0,0.58,0.107,0,6,0,cluster1
3196,0,0,0,0.166,45,0,cluster1
3197,0,0,0.373,0,4,0,cluster4
3198,0,0,0,0,1,0,cluster4
3199,0,0,0,0,1,0,cluster4
3200,0,0,0,0,77,0,cluster4
3201,0,0,0,0,77,0,cluster4
3202,0,0.55,0,0,8,0,cluster1
3203,0,0,0,0,11,0,cluster4
3204,0,0,0.045,0,15,0,cluster4
3205,0,0,0,0,3,0,cluster4
3206,0,2.08,0.022,0.377,157,0,cluster8
3207,0,0.88,0.071,0.071,23,0,cluster1
3208,0,1.93,0.057,0,15,0,cluster1
3209,0,0.19,0,0.041,41,0,cluster1
3210,0,0.04,0,0.004,38,0,cluster4
3211,0,0.17,0,0.016,38,0,cluster4
3212,0,0.16,0,0.016,47,0,cluster4
3213,0,0,0,0.053,32,0,cluster1
3214,0,2.81,0,0,12,0,cluster1
3215,0,0,0,0,1,0,cluster4
3216,0,0,0,0,5,0,cluster4
3217,0,0.27,0,0.084,6,0,cluster1
3218,0,1.69,0,0.63,12,0,cluster8
3219,0,0,0,0,5,0,cluster4
3220,0,0,0,0,33,0,cluster4
3221,0,0,0,0,9,0,cluster4
3222,0,0,0,0,4,0,cluster4
3223,0,0,0,0,9,0,cluster4
3224,0,1.16,0,0,4,0,cluster1
3225,0,8,0,0,29,0,cluster0
3226,0,0.28,0,0,55,0,cluster4
3227,0,0,0,0,11,0,cluster4
3228,0,0,0,0,1,0,cluster4
3229,0,0,0,0,3,0,cluster4
3230,0,0,0,0,4,0,cluster4
3231,0,1.61,0,0,3,0,cluster1
3232,0,0.56,0,0,13,0,cluster1
3233,0,0,0,0.219,11,0,cluster9
3234,0,0,0,0,1,0,cluster4
3235,0,0,0,0,8,0,cluster4
3236,0,0,0,0,5,0,cluster4
3237,0,0,0,0,5,0,cluster4
3238,0,0,0,0,1,0,cluster4
3239,0,0,0,0,5,0,cluster4
3240,0,2.12,0,0,15,0,cluster1
3241,0,1.96,0,0,13,0,cluster1
3242,0,0,0,0,5,0,cluster4
3243,0,0,0,0,3,0,cluster4
3244,0,0,0,0,33,0,cluster4
3245,0,0,0,0,11,0,cluster4
3246,0,0,0,0,1,0,cluster4
3247,0,0.34,0,0,13,0,cluster4
3248,0,1.57,0,0,34,0,cluster1
3249,0,0,0,0,3,0,cluster4
3250,0,0,0,0,10,0,cluster4
3251,0,0.95,0,0,15,0,cluster1
3252,0,0,0,0,10,0,cluster4
3253,0,0,0,0,8,0,cluster4
3254,0,0.97,0,0,15,0,cluster1
3255,0,1.85,0,0,28,0,cluster1
3256,0,0.65,0.022,0.058,23,0,cluster1
3257,0,0,0.143,0,2,0,cluster4
3258,0,1.4,0,0,200,0,cluster8
3259,0,0,0,0,17,0,cluster4
3260,0,0.39,0,0,8,0,cluster4
3261,0,0,0,0,5,0,cluster4
3262,0,0.07,0.031,0,22,0,cluster4
3263,0,0,0,0,15,0,cluster4
3264,0,0,0,0,15,0,cluster4
3265,0,0,0,0,10,0,cluster4
3266,0,1.28,0,0,15,0,cluster1
3267,0,0,0,0,7,0,cluster4
3268,0,1.01,0,0,13,0,cluster1
3269,0,0.89,0,0,15,0,cluster1
3270,0,0,0,0,5,0,cluster4
3271,0,0,0.709,0,9,0,cluster4
3272,0,0,0,0,11,0,cluster4
3273,0,0,0,0,23,0,cluster4
3274,0,0,0,0,6,0,cluster4
3275,2.22,0,0,0.665,25,0,cluster5
3276,2.22,0,0,0.665,25,0,cluster5
3277,0,0,0,0,10,0,cluster4
3278,0,1.06,0,0,4,0,cluster1
3279,0,0.88,0,0,40,0,cluster1
3280,0,0.51,0,0,40,0,cluster4
3281,0,0.45,0,0,20,0,cluster4
3282,0,0.15,0,0.014,52,0,cluster4
3283,0,0,0,0,11,0,cluster4
3284,0,0,0,0,9,0,cluster4
3285,0,0,0,0,8,0,cluster4
3286,0,0,0,0,13,0,cluster4
3287,0,0.16,0,0.016,46,0,cluster4
3288,0,0,0,0,1,0,cluster4
3289,0,0.53,0.014,0.427,143,0,cluster9
3290,0,0,0,0,1,0,cluster4
3291,0,0.2,0,0.029,32,0,cluster4
3292,0,0.22,0,0.031,32,0,cluster4
3293,0,0,0,0,27,0,cluster4
3294,0,0.08,0,0.007,52,0,cluster4
3295,0,0,0,0,10,0,cluster4
3296,0,0,0,0,6,0,cluster4
3297,0,0,0.74,0,7,0,cluster4
3298,0,0,0,0,1,0,cluster4
3299,0,1.05,0.035,0.053,107,0,cluster1
3300,0,0,0,0,2,0,cluster4
3301,0,2.94,0,0,1,0,cluster1
3302,0,0.48,0,0,73,0,cluster1
3303,0,0,0,0,11,0,cluster4
3304,0,0,0.048,0,14,0,cluster4
3305,0,0,0,0,13,0,cluster4
3306,0,0,0,0,5,0,cluster4
3307,0,0,0.505,0,4,0,cluster4
3308,0,2.5,0,0,11,0,cluster1
3309,0,0.85,0.282,0.242,26,0,cluster8
3310,0.14,0.14,0,0,9,0,cluster9
3311,0,0,0,0,3,0,cluster4
3312,0,5.26,0,0,11,0,cluster0
3313,0,2,0,0,11,0,cluster1
3314,0,0,0.083,0,13,0,cluster4
3315,0,0.8,0,0,4,0,cluster1
3316,0,0,0,0,57,0,cluster4
3317,0,0,0.271,0,18,0,cluster4
3318,0,0.28,0,0,12,0,cluster4
3319,0,0,0,0,13,0,cluster4
3320,0,0,0,0,12,0,cluster4
3321,0,0,0,0,5,0,cluster4
3322,0,0,0.2,0,4,0,cluster4
3323,0,0,0,0,3,0,cluster4
3324,0,0,0,0,4,0,cluster4
3325,0,0,0,0,6,0,cluster4
3326,0,0.96,0.021,0.063,39,0,cluster1
3327,0,0.24,0,0,12,0,cluster4
3328,0,0,0.037,0,12,0,cluster4
3329,0,0,0,0.066,26,0,cluster1
3330,0,0,0,0,4,0,cluster4
3331,0,0,0,0,7,0,cluster4
3332,0,0,0,0,2,0,cluster4
3333,0,0,0,0.013,57,0,cluster4
3334,0,0,0,0,9,0,cluster4
3335,0,0,0,0,12,0,cluster4
3336,0,0,0,0,5,0,cluster4
3337,0,0,0,0,4,0,cluster4
3338,0,0.17,0,0,13,0,cluster4
3339,0,0.97,0.025,0,82,0,cluster1
3340,0,0,0.119,0.059,115,0,cluster9
3341,0,0.64,0.014,0.044,26,0,cluster1
3342,0,0,0,0,13,0,cluster4
3343,0,0,0,0,7,0,cluster4
3344,0,0,0,0,12,0,cluster4
3345,0,0,0,0,12,0,cluster4
3346,0,0,0,0,1,0,cluster4
3347,0,0,0,0,7,0,cluster4
3348,0,0,0,0,9,0,cluster4
3349,0,0,0,0,4,0,cluster4
3350,0,0,0,0,4,0,cluster4
3351,0,0,0,0,4,0,cluster4
3352,0,0,0,0.011,18,0,cluster4
3353,0,2.38,0,0,4,0,cluster1
3354,0,0.42,0,0,8,0,cluster4
3355,0,0,0,0,9,0,cluster4
3356,0,0.4,0.057,0.022,65,0,cluster1
3357,0,0,0.304,0,9,0,cluster4
3358,0,0,0,0,10,0,cluster4
3359,0,0.86,0,0,8,0,cluster1
3360,0,0,0,0,7,0,cluster4
3361,0,0,0,0,1,0,cluster4
3362,0,0.9,0,0,4,0,cluster1
3363,0,0,0,0,11,0,cluster4
3364,0,0,0,0,6,0,cluster4
3365,0,0,0.094,0,12,0,cluster4
3366,0,1.2,0,0,2,0,cluster1
3367,0,0,0.193,0,1,0,cluster4
3368,0,1.2,0.237,0,8,0,cluster1
3369,0,0,0,0,12,0,cluster4
3370,0,0,0,0,1,0,cluster4
3371,0,0,0,0,10,0,cluster4
3372,0,1.91,0.37,0.205,24,0,cluster0
3373,0,0,0,0,1,0,cluster4
3374,0,0.22,0,0.032,32,0,cluster4
3375,0,0.23,0,0.031,32,0,cluster4
3376,0,0,0,0,1,0,cluster4
3377,0,6.66,0,0,1,0,cluster0
3378,0,0,0,0,3,0,cluster4
3379,0,1.19,0.102,0,7,0,cluster1
3380,0,0.26,0,0.024,40,0,cluster4
3381,0,0.15,0,0.014,85,0,cluster4
3382,0,0.25,0,0.024,47,0,cluster4
3383,0,0,0,0,4,0,cluster4
3384,0,0,0,0.043,24,0,cluster4
3385,0,0,1.098,0,9,0,cluster4
3386,0,0,0.173,0,6,0,cluster4
3387,0,0.74,0,0,12,0,cluster1
3388,0,0,0,0,8,0,cluster4
3389,0,1.26,0.178,0,3,0,cluster1
3390,0,0,0,0,11,0,cluster4
3391,0,0.39,0.04,0.04,26,0,cluster1
3392,0,1.88,0.043,0,19,0,cluster1
3393,0,0.72,0,0,7,0,cluster1
3394,0,0,0.387,0,15,0,cluster4
3395,0,0.86,0.065,0,40,0,cluster1
3396,0,0,0,0,4,0,cluster4
3397,0,0,0.391,0,4,0,cluster4
3398,1.23,0,0.403,0,6,0,cluster5
3399,0,0,0,0,5,0,cluster4
3400,0,1.41,0,0,199,0,cluster8
3401,0,0.12,0.015,0.041,25,0,cluster4
3402,0,2.46,0,0,3,0,cluster1
3403,0,0,0,0,1,0,cluster4
3404,0,0,0,0,2,0,cluster4
3405,0,1.03,0.079,0,15,0,cluster1
3406,0,0,0,0,2,0,cluster4
3407,0,1.75,0,0,2,0,cluster1
3408,0,0,0,0,19,0,cluster4
3409,0,0,0,0,6,0,cluster4
3410,0,0,0,0,1,0,cluster4
3411,0,0,0.181,0,7,0,cluster4
3412,0,0,0,0,9,0,cluster4
3413,0,0.22,0,0.024,157,0,cluster9
3414,0,0,0,0,2,0,cluster4
3415,0,0,0,0,2,0,cluster4
3416,0,0,0,0,5,0,cluster4
3417,0,0,0,0,10,0,cluster4
3418,0,0,0,0,1,0,cluster4
3419,0,0,0.961,0,9,0,cluster4
3420,0,0,0,0,7,0,cluster4
3421,0,0,0,0,7,0,cluster4
3422,0,0,0,0,21,0,cluster4
3423,0,0,0,0,11,0,cluster4
3424,0,2.31,0.039,0,45,0,cluster1
3425,0,0,0.124,0,30,0,cluster4
3426,0,0.56,0.028,0.016,20,0,cluster1
3427,0,0,0,0.719,2,0,cluster9
3428,0,0,0,0,6,0,cluster4
3429,0,0.89,0,0,9,0,cluster1
3430,0,0,0,0.724,2,0,cluster9
3431,0,0,0,0,8,0,cluster4
3432,0,0,0,0,4,0,cluster4
3433,0,1.43,0.056,0,16,0,cluster1
3434,0,0,0,0,11,0,cluster4
3435,0,1.88,0,0,8,0,cluster1
3436,0,0,0,0.017,24,0,cluster4
3437,0,8,0,0,29,0,cluster0
3438,0,0,0,0,6,0,cluster4
3439,0,0,0,0,8,0,cluster4
3440,0,3.5,0.097,0,11,0,cluster1
3441,0,0.2,0.109,0,11,0,cluster4
3442,0,1.16,0,0,3,0,cluster1
3443,0,0,0,0,76,0,cluster4
3444,0,0,0,0,8,0,cluster4
3445,0,0,0,0,1,0,cluster4
3446,0,0,0.74,0,4,0,cluster4
3447,0,0.46,0,0,12,0,cluster4
3448,0,1.6,0,0,1,0,cluster1
3449,0,0,0,0,8,0,cluster4
3450,0,0,0,0,2,0,cluster4
3451,0,2.11,0.028,0.084,62,0,cluster1
3452,0,0.68,0.523,0,5,0,cluster1
3453,0,0,0.017,0,38,0,cluster4
3454,0,0,0,0,76,0,cluster4
3455,0.37,3.38,0,0,13,0,cluster3
3456,0,0,0,0,7,0,cluster4
3457,0,2.7,0.444,0,7,0,cluster1
3458,0,0,0,0,24,0,cluster4
3459,0,9.52,0.8,0,4,0,cluster0
3460,0,0,0,0,6,0,cluster4
3461,0,0,0,0,11,0,cluster4
3462,0,0,0.122,0,12,0,cluster4
3463,0,0,0,0,22,0,cluster4
3464,0,0,0,0,13,0,cluster4
3465,0,0,0,0,12,0,cluster4
3466,0,0,0,0,12,0,cluster4
3467,0,0,0,0,38,0,cluster4
3468,0,0,0.153,0,7,0,cluster4
3469,0,0,0.645,0,7,0,cluster4
3470,0,3.52,0.414,0,1,0,cluster1
3471,0,0,0,0,3,0,cluster4
3472,0,0.8,0,0,12,0,cluster1
3473,0,0,0,0,3,0,cluster4
3474,0,0,0,0,4,0,cluster4
3475,0,0,0,0,2,0,cluster4
3476,0,0,0,0,17,0,cluster4
3477,0,0,0,0,1,0,cluster4
3478,0,0,0,0,2,0,cluster4
3479,0,0,0,0,3,0,cluster4
3480,0,0,0,0,11,0,cluster4
3481,0,0.32,0,0,17,0,cluster4
3482,0,0.47,0.072,0,13,0,cluster4
3483,0,0,0.208,0,11,0,cluster4
3484,0,0.22,0,0.029,81,0,cluster4
3485,0,0,0,0,10,0,cluster4
3486,0,0,0.407,0.407,17,0,cluster9
3487,0,0,0.448,0,4,0,cluster4
3488,0.88,0,0,0,9,0,cluster5
3489,0,0.63,0,0,12,0,cluster1
3490,0,0,0,0,11,0,cluster4
3491,0,0,0,0,4,0,cluster4
3492,0,0,0,0,1,0,cluster4
3493,0,0.54,0,0,35,0,cluster1
3494,0,0,0,0,9,0,cluster4
3495,0,0,0,0,76,0,cluster4
3496,0,0,0,0,1,0,cluster4
3497,0,1.31,0,0,34,0,cluster1
3498,0,0,0,0,10,0,cluster4
3499,0,0,0,0,11,0,cluster4
3500,0,0,0,0,11,0,cluster4
3501,0,0,0,0,11,0,cluster4
3502,0,0,0,0,7,0,cluster4
3503,0,0,0,0,8,0,cluster4
3504,0,0.33,0.224,0.336,42,0,cluster9
3505,0,1.03,0,0,48,0,cluster1
3506,0,0,0,0.031,12,0,cluster4
3507,0,0,0.013,0.12,24,0,cluster1
3508,0,1.73,0,0,12,0,cluster1
3509,0,0,0,0,8,0,cluster4
3510,0,1.4,0,0,200,0,cluster8
3511,0,0,0,0,44,0,cluster4
3512,0,0,0,0,9,0,cluster4
3513,0.68,2.06,0,0,19,0,cluster5
3514,0,1.16,0,0,11,0,cluster1
3515,0,0,0,0,7,0,cluster4
3516,0,0,0,0,7,0,cluster4
3517,0,0.21,0,0,18,0,cluster4
3518,0,0.49,0,0.027,157,0,cluster9
3519,0.23,0.23,0.149,0,18,0,cluster9
3520,0,0,0,0,4,0,cluster4
3521,0,0,0,0,18,0,cluster4
3522,0,0,0,0,1,0,cluster4
3523,0,0,0,0,1,0,cluster4
3524,0,0.19,0.112,0,17,0,cluster4
3525,0,1.76,0,0,3,0,cluster1
3526,0,0.83,0.029,0.048,23,0,cluster1
3527,0,0.37,0.042,0,18,0,cluster4
3528,0,0,0,0,12,0,cluster4
3529,0,0,0,0,4,0,cluster4
3530,0,0,0,0,7,0,cluster4
3531,0,0,0,0,11,0,cluster4
3532,0,0,0,0,5,0,cluster4
3533,0,0,0,0,8,0,cluster4
3534,0,0,0,0,8,0,cluster4
3535,0,2.35,0,0,14,0,cluster1
3536,0,0,0,0,1,0,cluster4
3537,0,0,0,0,11,0,cluster4
3538,0,0,0,0,1,0,cluster4
3539,0,0,0,0,14,0,cluster4
3540,0,0,0,0,14,0,cluster4
3541,0,0,0,0,23,0,cluster4
3542,0,0.67,0.056,0,17,0,cluster1
3543,0,0.2,0,0.028,32,0,cluster4
3544,0,0.19,0,0.018,81,0,cluster4
3545,0,1.66,0,0,7,0,cluster1
3546,0,0,0.122,0.061,38,0,cluster1
3547,0,0,0,0,6,0,cluster4
3548,0,0.99,0,0,10,0,cluster1
3549,0,0,0,0.031,12,0,cluster4
3550,0,0,0,0,15,0,cluster4
3551,0,0.6,0.087,0,64,0,cluster1
3552,0,1.74,0,0,12,0,cluster1
3553,0,0,0.952,0,12,0,cluster4
3554,0,1.4,0.229,0,15,0,cluster1
3555,0,0,0,0,26,0,cluster4
3556,0,0,0,0,13,0,cluster4
3557,0,1.48,0.134,0,8,0,cluster1
3558,0,0,0.022,0.045,21,0,cluster1
3559,0,0,0,0,6,0,cluster4
3560,0,0,0,0,9,0,cluster4
3561,0,0,0,0,11,0,cluster4
3562,0,0,0,0,11,0,cluster4
3563,0,0,0,0,19,0,cluster4
3564,0,0,0,0,4,0,cluster4
